code,description,phenotype,terminology
54329005,Acute myocardial infarction of anterior wall (disorder),MI,snomed
52035003,Acute anteroapical myocardial infarction (disorder),MI,snomed
70211005,Acute myocardial infarction of anterolateral wall (disorder),MI,snomed
62695002,Acute anteroseptal myocardial infarction (disorder),MI,snomed
836294006,Acute myocardial infarction of apex of heart (disorder),MI,snomed
194809007,Acute atrial infarction (disorder),MI,snomed
73795002,Acute myocardial infarction of inferior wall (disorder),MI,snomed
65547006,Acute myocardial infarction of inferolateral wall (disorder),MI,snomed
76593002,Acute myocardial infarction of inferoposterior wall (disorder),MI,snomed
58612006,Acute myocardial infarction of lateral wall (disorder),MI,snomed
896689003,Acute myocardial infarction due to occlusion of circumflex branch of left coronary artery (disorder),MI,snomed
23311000119105,Acute myocardial infarction due to right coronary artery occlusion (disorder),MI,snomed
703212004,Acute myocardial infarction during procedure (disorder),MI,snomed
59063002,Acute myocardial infarction of apical-lateral wall (disorder),MI,snomed
64627002,Acute myocardial infarction of high lateral wall (disorder),MI,snomed
836295007,Acute myocardial infarction of inferolateral wall with posterior extension (disorder),MI,snomed
15990001,Acute myocardial infarction of posterolateral wall (disorder),MI,snomed
836293000,Acute myocardial infarction of right ventricle (disorder),MI,snomed
413444003,Acute myocardial ischemia (disorder),MI,snomed
10273003,Acute infarction of papillary muscle (disorder),MI,snomed
233838001,Acute posterior myocardial infarction (disorder),MI,snomed
79009004,Acute myocardial infarction of septum (disorder),MI,snomed
723860000,Arrhythmia due to and following acute myocardial infarction (disorder),MI,snomed
194863005,Atrial septal defect due to and following acute myocardial infarction (disorder),MI,snomed
22298006,Myocardial infarction (disorder),MI,snomed
233847009,Cardiac rupture due to and following acute myocardial infarction (disorder),MI,snomed
103011000119106,Coronary arteriosclerosis in patient with history of previous myocardial infarction (situation),MI,snomed
827164008,Delayed postmyocardial infarction pericarditis (disorder),MI,snomed
315287002,Diabetes mellitus insulin-glucose infusion in acute myocardial infarction (procedure),MI,snomed
66189004,Postmyocardial infarction syndrome (disorder),MI,snomed
394710008,First myocardial infarction (disorder),MI,snomed
161503005,History of myocardial infarct at age greater than sixty (situation),MI,snomed
161502000,History of myocardial infarct at age less than sixty (situation),MI,snomed
308065005,History of myocardial infarction in last year (situation),MI,snomed
194862000,Hemopericardium due to and following acute myocardial infarction (disorder),MI,snomed
1755008,Old myocardial infarction (disorder),MI,snomed
399211009,History of myocardial infarction (situation),MI,snomed
776219771000119107,History of myocardial infarction due to demand ischemia (situation),MI,snomed
194821006,Coronary thrombosis not resulting in myocardial infarction (disorder),MI,snomed
233843008,Silent myocardial infarction (disorder),MI,snomed
879955009,Myocardial infarction with non-obstructive coronary artery (disorder),MI,snomed
703326006,Mitral valve regurgitation due to and following acute myocardial infarction (disorder),MI,snomed
703328007,Mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture (disorder),MI,snomed
428196007,Mixed myocardial ischemia and infarction (disorder),MI,snomed
15960981000119105,Mural thrombus of left ventricle following acute myocardial infarction (disorder),MI,snomed
736978009,Mural thrombus of right ventricle following acute myocardial infarction (disorder),MI,snomed
726499301000119105,Myocardial infarction due to atherothrombotic coronary artery disease (disorder),MI,snomed
16837681000119104,Myocardial infarction due to demand ischemia (disorder),MI,snomed
371068009,Myocardial infarction with complication (disorder),MI,snomed
233839009,Old anterior myocardial infarction (disorder),MI,snomed
233840006,Old inferior myocardial infarction (disorder),MI,snomed
233841005,Old lateral myocardial infarction (disorder),MI,snomed
233842003,Old posterior myocardial infarction (disorder),MI,snomed
32574007,Past myocardial infarction diagnosed on electrocardiogram AND/OR other special investigation but currently presenting no symptoms (disorder),MI,snomed
314116003,Post infarct angina (disorder),MI,snomed
233885007,Post-infarction pericarditis (disorder),MI,snomed
233846000,Post-infarction ventricular septal defect (disorder),MI,snomed
723859005,Pulmonary embolism due to and following acute myocardial infarction (disorder),MI,snomed
428752002,Recent myocardial infarction (situation),MI,snomed
194856005,Subsequent myocardial infarction (disorder),MI,snomed
194865003,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction (disorder),MI,snomed
194866002,Rupture of chordae tendinae due to and following acute myocardial infarction (disorder),MI,snomed
194867006,Rupture of papillary muscle as current complication following acute myocardial infarction (disorder),MI,snomed
30277009,Rupture of ventricle due to acute myocardial infarction (disorder),MI,snomed
1077002,Septal infarction by electrocardiogram (finding),MI,snomed
194857001,Subsequent myocardial infarction of anterior wall (disorder),MI,snomed
194858006,Subsequent myocardial infarction of inferior wall (disorder),MI,snomed
194868001,Thrombosis of atrium auricular appendage and ventricle due to and following acute myocardial infarction (disorder),MI,snomed
194802003,True posterior myocardial infarction (disorder),MI,snomed
723858002,Ventricular aneurysm due to and following acute myocardial infarction (disorder),MI,snomed
233825009,Acute Q wave infarction - anteroseptal (disorder),MI,snomed
233826005,Acute non-Q wave infarction - anteroseptal (disorder),MI,snomed
233827001,Acute Q wave infarction - anterolateral (disorder),MI,snomed
233830008,Acute non-Q wave infarction - inferior (disorder),MI,snomed
233832000,Acute non-Q wave infarction - inferolateral (disorder),MI,snomed
233833005,Acute Q wave infarction - lateral (disorder),MI,snomed
233834004,Acute non-Q wave infarction - lateral (disorder),MI,snomed
233835003,Acute widespread myocardial infarction (disorder),MI,snomed
285991000119100,Acute ST segment elevation myocardial infarction involving left main coronary artery (disorder),MI,snomed
E10,Type 1 diabetes mellitus,diabetes_no_qof,icd10
O240,Pre-existing type 1 diabetes mellitus,diabetes_no_qof,icd10
E11,Type 2 diabetes mellitus,diabetes_no_qof,icd10
O241,Pre-existing type 2 diabetes mellitus,diabetes_no_qof,icd10
E12,Malnutrition-related diabetes mellitus,diabetes_no_qof,icd10
E13,Other specified diabetes mellitus ,diabetes_no_qof,icd10
E14,Unspecified diabetes mellitus,diabetes_no_qof,icd10
G590,Diabetic mononeuropathy,diabetes_no_qof,icd10
G632,Diabetic polyneuropathy,diabetes_no_qof,icd10
H280,Diabetic cataract,diabetes_no_qof,icd10
H360,Diabetic retinopathy,diabetes_no_qof,icd10
M142,Diabetic arthropathy,diabetes_no_qof,icd10
N083,Glomerular disorders in diabetes mellitus,diabetes_no_qof,icd10
O242,Pre-existing malnutrition-related diabetes mellitus,diabetes_no_qof,icd10
O243,"Pre-existing diabetes mellitus, unspecified",diabetes_no_qof,icd10
290002008,Brittle type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
421920002,Cataract of eye due to diabetes mellitus type 1 (disorder),diabetes_no_qof,snomed
90721000119101,Chronic kidney disease stage 1 due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
90731000119103,Chronic kidney disease stage 2 due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
90741000119107,Chronic kidney disease stage 3 due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
46635009,Diabetes mellitus type 1 (disorder),diabetes_no_qof,snomed
31321000119102,Diabetes mellitus type 1 without retinopathy (disorder),diabetes_no_qof,snomed
279291000000109,Diabetes type 1 review (regime/therapy),diabetes_no_qof,snomed
420270002,Ketoacidosis due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
739681000,Disorder of eye due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
420868002,Disorder due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
421468001,Disorder of nervous system due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
1067201000000106,Eating disorder co-occurrent with diabetes mellitus type 1 (disorder),diabetes_no_qof,snomed
420486006,Exudative maculopathy due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
420825003,Gangrene due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
713702000,Gastroparesis due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
472970003,History of diabetes mellitus type 1 (situation),diabetes_no_qof,snomed
87481000119109,Heel AND/OR midfoot ulcer due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
367991000119101,Hyperglycemia due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
137941000119106,Hyperlipidemia due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
421437000,Hypoglycemic coma due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
23045005,Insulin dependent diabetes mellitus type IA (disorder),diabetes_no_qof,snomed
128531006,Islet cell transplant (procedure),diabetes_no_qof,snomed
421075007,Ketoacidotic coma due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
80660001,Mauriac's syndrome (disorder),diabetes_no_qof,snomed
18521000119106,Microalbuminuria due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
1571000119104,Mixed hyperlipidemia due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
420918009,Mononeuropathy due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
422228004,Multiple complications due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
870528001,Newly diagnosed type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
62438007,Transplantation of pancreas (procedure),diabetes_no_qof,snomed
31211000119101,Peripheral angiopathy due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
71791000119104,Peripheral neuropathy due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
421305000,Persistent microalbuminuria due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
420514000,Persistent proteinuria due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
713705003,Polyneuropathy due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
199223000,Diabetes mellitus during pregnancy childbirth and the puerperium (disorder),diabetes_no_qof,snomed
243421000119104,Proteinuria due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
754461000000105,Referral to type I diabetes structured education programme (procedure),diabetes_no_qof,snomed
421893009,Renal disorder due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
174694002,Renewal of transplanted pancreatic tissue (procedure),diabetes_no_qof,snomed
420789003,Retinopathy due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
82581000119105,Rubeosis iridis due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
174691005,Transplantation of pancreas and duodenum (procedure),diabetes_no_qof,snomed
174693008,Transplantation of tail of pancreas (procedure),diabetes_no_qof,snomed
174692003,Whole organ pancreatic transplant (procedure),diabetes_no_qof,snomed
444073006,Uncontrolled type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
703137001,Type I diabetes mellitus in remission (disorder),diabetes_no_qof,snomed
190372001,Type I diabetes mellitus maturity onset (disorder),diabetes_no_qof,snomed
314893005,Arthropathy due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
314771006,Type I diabetes mellitus with hypoglycemic coma (disorder),diabetes_no_qof,snomed
71771000119100,Neuropathic arthropathy due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
401110002,Type 1 diabetes mellitus with persistent microalbuminuria (disorder),diabetes_no_qof,snomed
190368000,Type I diabetes mellitus with ulcer (disorder),diabetes_no_qof,snomed
313435000,Type I diabetes mellitus without complication (disorder),diabetes_no_qof,snomed
754101000000103,Type I diabetic dietary review (regime/therapy),diabetes_no_qof,snomed
791000119109,Angina due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
16747661000119109,Nonproliferative retinopathy of bilateral eyes due to diabetes mellitus type 2 (disorder),diabetes_no_qof,snomed
445353002,Brittle type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
420756003,Cataract of eye due to diabetes mellitus type 2 (disorder),diabetes_no_qof,snomed
751000119104,Chronic kidney disease stage 1 due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
741000119101,Chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
731000119105,Chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
721000119107,Chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
711000119100,Chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
16891151000119103,Coronary artery disease due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
44054006,Diabetes mellitus type 2 (disorder),diabetes_no_qof,snomed
1481000119100,Diabetes mellitus type 2 without retinopathy (disorder),diabetes_no_qof,snomed
237599002,Insulin treated type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
279321000000104,Diabetes type 2 review (regime/therapy),diabetes_no_qof,snomed
10660471000119109,Ulcer of left foot due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
420279001,Renal disorder due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
421326000,Disorder of nervous system due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
422034002,Retinopathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
1511000119107,Peripheral neuropathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
422014003,Disorder due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
422099009,Disorder of eye due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
111231000119109,Dyslipidemia with high density lipoprotein below reference range and triglyceride above reference range due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
421779007,Exudative maculopathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
1521000119100,Ulcer of foot due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
87461000119100,Ulcer of forefoot due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
421631007,Gangrene due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
713703005,Gastroparesis due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
472969004,History of diabetes mellitus type 2 (situation),diabetes_no_qof,snomed
137931000119102,Hyperlipidemia due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
395204000,Hyperosmolar non-ketotic state due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
140121000119100,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
120731000119103,Hypoglycemia due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
719216001,Hypoglycemic coma due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
140521000119107,Ischemic ulcer of foot due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
421750000,Ketoacidosis due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
421847006,Ketoacidotic coma due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
110171000119107,Ulcer of lower limb due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
90781000119102,Microalbuminuria due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
701000119103,Mixed hyperlipidemia due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
420436000,Mononeuropathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
190388001,Multiple complications due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
781000119106,Neuropathic arthropathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
140381000119104,Neuropathic ulcer of toe due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
368581000119106,Neuropathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
422166005,Peripheral circulatory disorder due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
420715001,Persistent microalbuminuria due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
421986006,Persistent proteinuria due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
713706002,Polyneuropathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
199230006,Pre-existing type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
237627000,Pregnancy and type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
1501000119109,Proliferative retinopathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
157141000119108,Proteinuria due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
443694000,Uncontrolled type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
703138006,Type II diabetes mellitus in remission (disorder),diabetes_no_qof,snomed
444110003,Well controlled type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
314903002,Arthropathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
190331003,Hyperosmolar coma due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
314904008,Type II diabetes mellitus with neuropathic arthropathy (disorder),diabetes_no_qof,snomed
314902007,Peripheral angiopathy due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
190389009,Type II diabetes mellitus with ulcer (disorder),diabetes_no_qof,snomed
313436004,Type II diabetes mellitus without complication (disorder),diabetes_no_qof,snomed
754121000000107,Type II diabetic dietary review (regime/therapy),diabetes_no_qof,snomed
24481000000101,Type 2 diabetic on diet only (finding),diabetes_no_qof,snomed
24471000000103,Type 2 diabetic on insulin (finding),diabetes_no_qof,snomed
140391000119101,Ulcer of toe due to type 2 diabetes mellitus (disorder),diabetes_no_qof,snomed
530558861000132104,Atypical diabetes mellitus (disorder),diabetes_no_qof,snomed
368461000119103,Chronic kidney disease stage 5 due to drug induced diabetes mellitus (disorder),diabetes_no_qof,snomed
284449005,Congenital total lipodystrophy (disorder),diabetes_no_qof,snomed
721088003,Developmental delay epilepsy neonatal diabetes syndrome (disorder),diabetes_no_qof,snomed
70694009,Wolfram syndrome (disorder),diabetes_no_qof,snomed
426705001,Diabetes mellitus co-occurrent and due to cystic fibrosis (disorder),diabetes_no_qof,snomed
5969009,Diabetes mellitus associated with genetic syndrome (disorder),diabetes_no_qof,snomed
59079001,Diabetes mellitus associated with hormonal etiology (disorder),diabetes_no_qof,snomed
51002006,Diabetes mellitus associated with pancreatic disease (disorder),diabetes_no_qof,snomed
237604008,Maturity onset diabetes of the young type 2 (disorder),diabetes_no_qof,snomed
737212004,Diabetes mellitus caused by chemical (disorder),diabetes_no_qof,snomed
427089005,Diabetes mellitus due to cystic fibrosis (disorder),diabetes_no_qof,snomed
75682002,Diabetes mellitus caused by insulin receptor antibodies (disorder),diabetes_no_qof,snomed
408540003,Diabetes mellitus caused by non-steroid drugs (disorder),diabetes_no_qof,snomed
413183008,Diabetes mellitus caused by non-steroid drugs without complication (disorder),diabetes_no_qof,snomed
190447002,Steroid-induced diabetes (disorder),diabetes_no_qof,snomed
111307005,Leprechaunism syndrome (disorder),diabetes_no_qof,snomed
5368009,Drug-induced diabetes mellitus (disorder),diabetes_no_qof,snomed
2751001,Fibrocalculous pancreatic diabetes (disorder),diabetes_no_qof,snomed
771571000000102,History of secondary diabetes mellitus (situation),diabetes_no_qof,snomed
472972006,History of maturity onset diabetes mellitus in young (situation),diabetes_no_qof,snomed
368601000119102,Hyperosmolar coma due to secondary diabetes mellitus (disorder),diabetes_no_qof,snomed
237613005,Hyperproinsulinemia (disorder),diabetes_no_qof,snomed
763325000,Insulin resistance (disorder),diabetes_no_qof,snomed
237651005,Insulin resistance - type A (disorder),diabetes_no_qof,snomed
237652003,Insulin resistance - type B (disorder),diabetes_no_qof,snomed
75524006,Malnutrition related diabetes mellitus (disorder),diabetes_no_qof,snomed
426875007,Latent autoimmune diabetes mellitus in adult (disorder),diabetes_no_qof,snomed
127012008,Lipoatrophic diabetes (disorder),diabetes_no_qof,snomed
112991000000101,Lipoatrophic diabetes mellitus without complication (disorder),diabetes_no_qof,snomed
237608006,Lipodystrophy partial with Rieger anomaly short stature and insulinopenic diabetes mellitus (disorder),diabetes_no_qof,snomed
420996007,Coma due to malnutrition-related diabetes mellitus (disorder),diabetes_no_qof,snomed
190406000,Ketoacidosis due to malnutrition related diabetes mellitus (disorder),diabetes_no_qof,snomed
190411003,Multiple complications due to malnutrition related diabetes (disorder),diabetes_no_qof,snomed
190410002,Malnutrition-related diabetes mellitus with peripheral circulatory complications (disorder),diabetes_no_qof,snomed
190407009,Malnutrition-related diabetes mellitus with renal complications (disorder),diabetes_no_qof,snomed
190412005,Malnutrition-related diabetes mellitus without complications (disorder),diabetes_no_qof,snomed
420683009,Disorder of nervous system due to malnutrition related diabetes mellitus (disorder),diabetes_no_qof,snomed
421256007,Disorder of eye due to malnutrition related diabetes mellitus (disorder),diabetes_no_qof,snomed
335621000000101,Maternally inherited diabetes mellitus (disorder),diabetes_no_qof,snomed
609561005,Maturity-onset diabetes of the young (disorder),diabetes_no_qof,snomed
609562003,Maturity onset diabetes of the young type 1 (disorder),diabetes_no_qof,snomed
609572000,Maturity-onset diabetes of the young type 5 (disorder),diabetes_no_qof,snomed
237617006,Megaloblastic anemia thiamine-responsive with diabetes mellitus and sensorineural deafness (disorder),diabetes_no_qof,snomed
49817004,Neonatal diabetes mellitus (disorder),diabetes_no_qof,snomed
73211009,Diabetes mellitus (disorder),diabetes_no_qof,snomed
420422005,Ketoacidosis due to diabetes mellitus (disorder),diabetes_no_qof,snomed
385041000000108,Diabetes mellitus with multiple complications (disorder),diabetes_no_qof,snomed
422088007,Disorder of nervous system due to diabetes mellitus (disorder),diabetes_no_qof,snomed
25093002,Disorder of eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
421895002,Peripheral vascular disorder due to diabetes mellitus (disorder),diabetes_no_qof,snomed
127013003,Disorder of kidney due to diabetes mellitus (disorder),diabetes_no_qof,snomed
74627003,Complication due to diabetes mellitus (disorder),diabetes_no_qof,snomed
33559001,Pineal hyperplasia AND diabetes mellitus syndrome (disorder),diabetes_no_qof,snomed
57886004,Protein-deficient diabetes mellitus (disorder),diabetes_no_qof,snomed
8801005,Secondary diabetes mellitus (disorder),diabetes_no_qof,snomed
237601000,Secondary endocrine diabetes mellitus (disorder),diabetes_no_qof,snomed
190416008,Steroid-induced diabetes mellitus without complication (disorder),diabetes_no_qof,snomed
724276006,X-linked immune dysregulation polyendocrinopathy enteropathy syndrome (disorder),diabetes_no_qof,snomed
237620003,Abnormal metabolic state due to diabetes mellitus (disorder),diabetes_no_qof,snomed
735200002,Absence of lower limb due to diabetes mellitus (disorder),diabetes_no_qof,snomed
762489000,Acute complication due to diabetes mellitus (disorder),diabetes_no_qof,snomed
193183000,Acute painful neuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
193350004,Advanced maculopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
311782002,Advanced retinal disease due to diabetes mellitus (disorder),diabetes_no_qof,snomed
193185007,Asymptomatic neuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
863880004,At low risk of ulcer of left foot due to diabetes mellitus (finding),diabetes_no_qof,snomed
863879002,At low risk of ulcer of right foot due to diabetes mellitus (finding),diabetes_no_qof,snomed
306441000000109,Attended dose adjustment for normal eating diabetes structured education programme (finding),diabetes_no_qof,snomed
276651000000107,Attended diabetes education and self management for ongoing and newly diagnosed structured programme (finding),diabetes_no_qof,snomed
413597006,Attended diabetes structured education program (finding),diabetes_no_qof,snomed
306401000000106,Attended expert patient education versus routine treatment diabetes structured education programme (finding),diabetes_no_qof,snomed
50620007,Autonomic neuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
390834004,Nonproliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
768794008,Cataract of bilateral eyes due to diabetes mellitus (disorder),diabetes_no_qof,snomed
11530004,Brittle diabetes mellitus (disorder),diabetes_no_qof,snomed
48951005,Bullous disease due to diabetes mellitus (disorder),diabetes_no_qof,snomed
768793002,Cataract of left eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
768792007,Cataract of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
200687002,Cellulitis of foot due to diabetes mellitus (disorder),diabetes_no_qof,snomed
193184006,Chronic painful neuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
230575000,Chronic painful polyneuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
236500003,Proteinuric nephropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
312911008,Clinically significant macular edema (disorder),diabetes_no_qof,snomed
769222008,Clinically significant macular edema of left eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769221001,Clinically significant macular edema of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
770097006,Clinically significant macular edema due to diabetes mellitus (disorder),diabetes_no_qof,snomed
420662003,Coma due to diabetes mellitus (disorder),diabetes_no_qof,snomed
306471000000103,Dose adjustment for normal eating diabetes structured education programme completed (situation),diabetes_no_qof,snomed
306501000000105,Diabetes education and self management for ongoing and newly diagnosed structured programme completed (situation),diabetes_no_qof,snomed
230572002,Neuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
658011000000104,Diabetes mellitus with other specified manifestation (disorder),diabetes_no_qof,snomed
422275004,Gangrene due to diabetes mellitus (disorder),diabetes_no_qof,snomed
532411000000102,Diabetes mellitus adult onset with no mention of complication (disorder),diabetes_no_qof,snomed
276560009,Diabetes mellitus in neonate small for gestational age (disorder),diabetes_no_qof,snomed
703136005,Diabetes mellitus in remission (disorder),diabetes_no_qof,snomed
315287002,Diabetes mellitus insulin-glucose infusion in acute myocardial infarction (procedure),diabetes_no_qof,snomed
268519009,Diabetic - poor control (finding),diabetes_no_qof,snomed
422126006,Hyperosmolar coma due to diabetes mellitus (disorder),diabetes_no_qof,snomed
26298008,Ketoacidotic coma due to diabetes mellitus (disorder),diabetes_no_qof,snomed
111552007,Diabetes mellitus without complication (disorder),diabetes_no_qof,snomed
49455004,Polyneuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
421365002,Peripheral circulatory disorder due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
190330002,Hyperosmolar coma due to type 1 diabetes mellitus (disorder),diabetes_no_qof,snomed
185756006,Diabetes monitoring first letter (procedure),diabetes_no_qof,snomed
310425007,Diabetes monitoring invitation (procedure),diabetes_no_qof,snomed
705072004,Diabetes monitoring invitation by short message service text messaging (procedure),diabetes_no_qof,snomed
1083111000000108,Diabetes monitoring invitation email (procedure),diabetes_no_qof,snomed
185757002,Diabetes monitoring second letter (procedure),diabetes_no_qof,snomed
1066911000000100,Diabetes monitoring short message service text message first invitation (procedure),diabetes_no_qof,snomed
1066921000000106,Diabetes monitoring short message service text message second invitation (procedure),diabetes_no_qof,snomed
1066931000000108,Diabetes monitoring short message service text message third invitation (procedure),diabetes_no_qof,snomed
185760009,Diabetes monitoring telephone invite (procedure),diabetes_no_qof,snomed
185758007,Diabetes monitoring third letter (procedure),diabetes_no_qof,snomed
185759004,Diabetes monitoring verbal invite (procedure),diabetes_no_qof,snomed
315051004,Diabetes resolved (finding),diabetes_no_qof,snomed
755491000000100,Diabetes structured education programme completed (situation),diabetes_no_qof,snomed
306591000000103,Diabetes structured education programme declined (situation),diabetes_no_qof,snomed
885931000000100,Diabetes structured education programme not available (situation),diabetes_no_qof,snomed
1103691000000102,Diabetes structured education programme offered (situation),diabetes_no_qof,snomed
237619009,Maternally inherited diabetes and deafness (disorder),diabetes_no_qof,snomed
170763003,Diabetic - good control (finding),diabetes_no_qof,snomed
39058009,Lumbosacral radiculoplexus neuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
43959009,Cataract of eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
201724008,Neuropathic arthropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
201723002,Cheiroarthropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
238982009,Dermopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
429729007,Diabetic education completed (situation),diabetes_no_qof,snomed
280137006,Diabetic foot (disorder),diabetes_no_qof,snomed
401191002,Diabetic foot examination (regime/therapy),diabetes_no_qof,snomed
